t (s)   Q (ml/s)
0.136	0.1296
0.137	0.1291
0.138	0.1283
0.139	0.1278
0.14	0.1267
0.141	0.1255
0.142	0.1241
0.143	0.1227
0.144	0.1215
0.145	0.1199
0.146	0.1181
0.147	0.1167
0.148	0.1151
0.149	0.1132
0.15	0.1121
0.151	0.1104
0.152	0.1088
0.153	0.1074
0.154	0.1058
0.155	0.1045
0.156	0.1027
0.157	0.1013
0.158	0.0993
0.159	0.0973
0.16	0.0955
0.161	0.0934
0.162	0.0914
0.163	0.0897
0.164	0.0873
0.165	0.0853
0.166	0.0836
0.167	0.0821
0.168	0.0806
0.169	0.0793
0.17	0.0777
0.171	0.0765
0.172	0.0754
0.173	0.0742
0.174	0.0732
0.175	0.0721
0.176	0.0718
0.177	0.0706
0.178	0.0698
0.179	0.0688
0.18	0.068
0.181	0.067
0.182	0.066
0.183	0.0648
0.184	0.0639
0.185	0.0632
0.186	0.062
0.187	0.061
0.188	0.0601
0.189	0.0595
0.19	0.0583
0.191	0.0579
0.192	0.0573
0.193	0.0566
0.194	0.056
0.195	0.0557
0.196	0.0549
0.197	0.0549
0.198	0.0545
0.199	0.0542
0.2	0.054
0.201	0.0537
0.202	0.0536
0.203	0.0536
0.204	0.0539
0.205	0.0536
0.206	0.0538
0.207	0.0543
0.208	0.0547
0.209	0.0548
0.21	0.0558
0.211	0.0559
0.212	0.0564
0.213	0.0568
0.214	0.0571
0.215	0.0574
0.216	0.0581
0.217	0.0579
0.218	0.0581
0.219	0.0586
0.22	0.0587
0.221	0.0588
0.222	0.0589
0.223	0.0594
0.224	0.0591
0.225	0.0594
0.226	0.0593
0.227	0.0595
0.228	0.0596
0.229	0.0599
0.23	0.0596
0.231	0.0602
0.232	0.0603
0.233	0.0603
0.234	0.0605
0.235	0.061
0.236	0.0614
0.237	0.0613
0.238	0.0621
0.239	0.0625
0.24	0.0628
0.241	0.063
0.242	0.0632
0.243	0.0631
0.244	0.0639
0.245	0.0633
0.246	0.0633
0.247	0.0632
0.248	0.0628
0.249	0.0621
0.25	0.0615
0.251	0.0608
0.252	0.0598
0.253	0.059
0.254	0.0583
0.255	0.0576
0.256	0.0572
0.257	0.0571
0.258	0.0566
0.259	0.0567
0.26	0.0567
0.261	0.0568
0.262	0.0574
0.263	0.0582
0.264	0.0583
0.265	0.0586
0.266	0.059
0.267	0.0589
0.268	0.0586
0.269	0.0585
0.27	0.0579
0.271	0.0578
0.272	0.0572
0.273	0.0565
0.274	0.0559
0.275	0.0552
0.276	0.0544
0.277	0.0534
0.278	0.0528
0.279	0.0521
0.28	0.051
0.281	0.0501
0.282	0.0494
0.283	0.0488
0.284	0.0483
0.285	0.0474
0.286	0.0469
0.287	0.0466
0.288	0.0458
0.289	0.0452
0.29	0.0442
0.291	0.0439
0.292	0.0429
0.293	0.0421
0.294	0.0413
0.295	0.0405
0.296	0.0396
0.297	0.0389
0.298	0.0375
0.299	0.037
0.3	0.0357
0.301	0.0346
0.302	0.0336
0.303	0.0323
0.304	0.0316
0.305	0.03
0.306	0.0289
0.307	0.0275
0.308	0.0263
0.309	0.0253
0.31	0.0241
0.311	0.0225
0.312	0.0213
0.313	0.0199
0.314	0.0188
0.315	0.0174
0.316	0.0159
0.317	0.0144
0.318	0.0132
0.319	0.012
0.32	0.0102
0.321	0.0088
0.322	0.0073
0.323	0.0061
0.324	0.0041
0.325	0.0028
0.326	0.0012
0.327	-0.0001
0.328	-0.0016
0.329	-0.0029
0.33	-0.0044
0.331	-0.0055
0.332	-0.0068
0.333	-0.0082
0.334	-0.0097
0.335	-0.0108
0.336	-0.0118
0.337	-0.0129
0.338	-0.0142
0.339	-0.0149
0.34	-0.0157
0.341	-0.0164
0.342	-0.0167
0.343	-0.017
0.344	-0.0162
0.345	-0.016
0.346	-0.0152
0.347	-0.0141
0.348	-0.0126
0.349	-0.0105
0.35	-0.0084
0.351	-0.0061
0.352	-0.0031
0.353	-0.0002
0.354	0.003
0.355	0.0058
0.356	0.0089
0.357	0.0122
0.358	0.0148
0.359	0.0178
0.36	0.0203
0.361	0.0226
0.362	0.025
0.363	0.0273
0.364	0.0291
0.365	0.0312
0.366	0.0327
0.367	0.0342
0.368	0.0354
0.369	0.0366
0.37	0.0373
0.371	0.0375
0.372	0.0385
0.373	0.0391
0.374	0.0391
0.375	0.0395
0.376	0.0398
0.377	0.0399
0.378	0.0402
0.379	0.04
0.38	0.0402
0.381	0.0402
0.382	0.0404
0.383	0.0402
0.384	0.0398
0.385	0.0403
0.386	0.04
0.387	0.0395
0.388	0.0393
0.389	0.0391
0.39	0.0386
0.391	0.0383
0.392	0.0377
0.393	0.037
0.394	0.0367
0.395	0.036
0.396	0.0355
0.397	0.0349
0.398	0.0349
0.399	0.0342
0.4	0.0338
0.401	0.0335
0.402	0.0333
0.403	0.0332
0.404	0.0331
0.405	0.033
0.406	0.0329
0.407	0.0331
0.408	0.0332
0.409	0.0336
0.41	0.0338
0.411	0.034
0.412	0.0343
0.413	0.0349
0.414	0.0349
0.415	0.0351
0.416	0.0353
0.417	0.0356
0.418	0.0359
0.419	0.0356
0.42	0.0355
0.421	0.0355
0.422	0.0354
0.423	0.0353
0.424	0.0351
0.425	0.0354
0.426	0.0351
0.427	0.0348
0.428	0.0345
0.429	0.0345
0.43	0.0341
0.431	0.0337
0.432	0.0333
0.433	0.033
0.434	0.0325
0.435	0.0318
0.436	0.0314
0.437	0.0308
0.438	0.0308
0.439	0.0298
0.44	0.0294
0.441	0.0289
0.442	0.0284
0.443	0.0278
0.444	0.0272
0.445	0.0267
0.446	0.026
0.447	0.0253
0.448	0.0246
0.449	0.0244
0.45	0.0238
0.451	0.0233
0.452	0.0226
0.453	0.0225
0.454	0.0219
0.455	0.0216
0.456	0.021
0.457	0.0205
0.458	0.0202
0.459	0.0195
0.46	0.019
0.461	0.0185
0.462	0.0182
0.463	0.0177
0.464	0.0173
0.465	0.0172
0.466	0.0171
0.467	0.0168
0.468	0.0168
0.469	0.0166
0.47	0.0165
0.471	0.0162
0.472	0.016
0.473	0.0161
0.474	0.0161
0.475	0.0157
0.476	0.0157
0.477	0.0156
0.478	0.0156
0.479	0.0153
0.48	0.015
0.481	0.0153
0.482	0.0153
0.483	0.0155
0.484	0.0153
0.485	0.0154
0.486	0.0158
0.487	0.0156
0.488	0.0155
0.489	0.016
0.49	0.0159
0.491	0.0162
0.492	0.016
0.493	0.0164
0.494	0.0163
0.495	0.0165
0.496	0.0166
0.497	0.0168
0.498	0.0167
0.499	0.017
0.5	0.017
0.501	0.0171
0.502	0.0173
0.503	0.0173
0.504	0.0175
0.505	0.0176
0.506	0.018
0.507	0.0176
0.508	0.0178
0.509	0.0179
0.51	0.0179
0.511	0.0177
0.512	0.0177
0.513	0.0178
0.514	0.0182
0.515	0.0181
0.516	0.018
0.517	0.0183
0.518	0.0186
0.519	0.0183
0.52	0.0182
0.521	0.0183
0.522	0.0184
0.523	0.0186
0.524	0.0185
0.525	0.0187
0.526	0.0188
0.527	0.0186
0.528	0.0184
0.529	0.0184
0.53	0.0182
0.531	0.0183
0.532	0.0181
0.533	0.0187
0.534	0.0183
0.535	0.0184
0.536	0.019
0.537	0.0189
0.538	0.0188
0.539	0.0191
0.54	0.019
0.541	0.0192
0.542	0.0193
0.543	0.0191
0.544	0.0192
0.545	0.0192
0.546	0.0194
0.547	0.0187
0.548	0.0187
0.549	0.0188
0.55	0.0185
0.551	0.0184
0.552	0.0183
0.553	0.018
0.554	0.0181
0.555	0.0179
0.556	0.0177
0.557	0.0177
0.558	0.0176
0.559	0.0171
0.56	0.0172
0.561	0.0167
0.562	0.0167
0.563	0.0168
0.564	0.0165
0.565	0.0164
0.566	0.0164
0.567	0.016
0.568	0.0158
0.569	0.0158
0.57	0.0154
0.571	0.0153
0.572	0.0152
0.573	0.0155
0.574	0.0149
0.575	0.0148
0.576	0.0147
0.577	0.0145
0.578	0.0144
0.579	0.0141
0.58	0.0138
0.581	0.0139
0.582	0.0136
0.583	0.0134
0.584	0.013
0.585	0.0128
0.586	0.0126
0.587	0.0125
0.588	0.0123
0.589	0.0122
0.59	0.0121
0.591	0.0119
0.592	0.012
0.593	0.012
0.594	0.0119
0.595	0.0115
0.596	0.0114
0.597	0.0113
0.598	0.011
0.599	0.0109
0.6	0.0112
0.601	0.0108
0.602	0.0106
0.603	0.0106
0.604	0.0105
0.605	0.0106
0.606	0.0106
0.607	0.0101
0.608	0.01
0.609	0.0103
0.61	0.0101
0.611	0.0098
0.612	0.0098
0.613	0.0104
0.614	0.0097
0.615	0.0097
0.616	0.0095
0.617	0.0094
0.618	0.0097
0.619	0.0098
0.62	0.0096
0.621	0.0101
0.622	0.0103
0.623	0.0104
0.624	0.0103
0.625	0.0105
0.626	0.0108
0.627	0.0105
0.628	0.011
0.629	0.0109
0.63	0.0111
0.631	0.0109
0.632	0.011
0.633	0.0111
0.634	0.0113
0.635	0.011
0.636	0.0112
0.637	0.0113
0.638	0.0113
0.639	0.0115
0.64	0.0113
0.641	0.0119
0.642	0.0116
0.643	0.0118
0.644	0.0117
0.645	0.0119
0.646	0.0119
0.647	0.0123
0.648	0.0122
0.649	0.0127
0.65	0.013
0.651	0.013
0.652	0.0131
0.653	0.0133
0.654	0.0135
0.655	0.0137
0.656	0.0139
0.657	0.0141
0.658	0.0143
0.659	0.0143
0.66	0.0143
0.661	0.0145
0.662	0.0147
0.663	0.0149
0.664	0.0147
0.665	0.0147
0.666	0.0148
0.667	0.0147
0.668	0.0146
0.669	0.0146
0.67	0.0145
0.671	0.0143
0.672	0.0142
0.673	0.0147
0.674	0.0146
0.675	0.0146
0.676	0.0147
0.677	0.0147
0.678	0.0146
0.679	0.0146
0.68	0.0143
0.681	0.0149
0.682	0.0149
0.683	0.0149
0.684	0.0149
0.685	0.015
0.686	0.0149
0.687	0.015
0.688	0.0147
0.689	0.0145
0.69	0.0145
0.691	0.0145
0.692	0.0143
0.693	0.0144
0.694	0.0148
0.695	0.0145
0.696	0.0144
0.697	0.0144
0.698	0.0144
0.699	0.0143
0.7	0.0143
0.701	0.0142
0.702	0.0142
0.703	0.0142
0.704	0.0141
0.705	0.0142
0.706	0.0139
0.707	0.0141
0.708	0.0138
0.709	0.0138
0.71	0.0136
0.711	0.0136
0.712	0.0134
0.713	0.0134
0.714	0.0128
0.715	0.013
0.716	0.0129
0.717	0.0128
0.718	0.0128
0.719	0.0126
0.72	0.0126
0.721	0.0122
0.722	0.0123
0.723	0.0123
0.724	0.012
0.725	0.0118
0.726	0.0119
0.727	0.0117
0.728	0.0122
0.729	0.0121
0.73	0.0119
0.731	0.0119
0.732	0.0118
0.733	0.0118
0.734	0.0116
0.735	0.0118
0.736	0.0119
0.737	0.0121
0.738	0.0117
0.739	0.0117
0.74	0.012
0.741	0.0122
0.742	0.012
0.743	0.0121
0.744	0.0123
0.745	0.0124
0.746	0.0124
0.747	0.0128
0.748	0.0128
0.749	0.0128
0.75	0.0131
0.751	0.0132
0.752	0.0133
0.753	0.0132
0.754	0.0132
0.755	0.0135
0.756	0.0135
0.757	0.0136
0.758	0.0136
0.759	0.0139
0.76	0.0139
0.761	0.0139
0.762	0.014
0.763	0.0143
0.764	0.0145
0.765	0.0146
0.766	0.0148
0.767	0.0152
0.768	0.0153
0.769	0.0152
0.77	0.0153
0.771	0.0153
0.772	0.0155
0.773	0.0155
0.774	0.0151
0.775	0.0153
0.776	0.0157
0.777	0.0156
0.778	0.0157
0.779	0.0158
0.78	0.016
0.781	0.0161
0.782	0.016
0.783	0.0159
0.784	0.0157
0.785	0.0157
0.786	0.0157
0.787	0.0156
0.788	0.0157
0.789	0.0153
0.79	0.0151
0.791	0.015
0.792	0.0147
0.793	0.0144
0.794	0.0142
0.795	0.0138
0.796	0.0134
0.797	0.0132
0.798	0.0128
0.799	0.0122
0.8	0.0119
0.801	0.0119
0.802	0.0112
0.803	0.011
0.804	0.0107
0.805	0.0106
0.806	0.0103
0.807	0.0101
0.808	0.0101
0.809	0.0102
0.81	0.0105
0.811	0.0105
0.812	0.0104
0.813	0.0108
0.814	0.0111
0.815	0.0108
0.816	0.0113
0.817	0.0115
0.818	0.0118
0.819	0.0122
0.82	0.0129
0.821	0.0132
0.822	0.0141
0.823	0.0148
0.824	0.0155
0.825	0.0163
0.826	0.017
0.827	0.018
0.828	0.0189
0.829	0.0199
0.83	0.0204
0.831	0.0213
0.832	0.0221
0.833	0.0227
0.834	0.0229
0.835	0.024
0.836	0.0242
0.837	0.0249
0.838	0.0255
0.839	0.0259
0.84	0.0263
0.841	0.027
0.842	0.0273
0.843	0.0275
0.844	0.0281
0.845	0.0285
0.846	0.0292
0.847	0.03
0.848	0.0306
0.849	0.0316
0.85	0.0329
0.851	0.0341
0.852	0.0356
0.853	0.037
0.854	0.039
0.855	0.0406
0.856	0.0434
0.857	0.0458
0.858	0.0484
0.859	0.0516
0.86	0.0552
0.861	0.0586
0.862	0.0625
0.863	0.0665
0.864	0.0705
0.865	0.0746
0.866	0.0788
0.867	0.083
0.868	0.0868
0.869	0.0914
0.87	0.095
0.871	0.0986
0.872	0.1021
0.873	0.1051
0.874	0.1078
0.875	0.1108
0.876	0.1128
0.877	0.115
0.878	0.1172
0.879	0.1191
0.88	0.1208
0.881	0.1224
0.882	0.1246
0.883	0.1256
0.884	0.1271
0.885	0.1282
0.886	0.1293
0.887	0.1306
0.888	0.1316
0.889	0.132
0.89	0.1327
0.891	0.1333
0.892	0.1336
0.893	0.1336
0.894	0.1333
0.895	0.1334
0.896	0.1327
0.897	0.1323
0.898	0.1313
0.899	0.1304
0.9	0.1296
0.901	0.1284
0.902	0.127
0.903	0.126
0.904	0.125
0.905	0.1238
0.906	0.1225
0.907	0.1209
0.908	0.1193
0.909	0.1178
0.91	0.1162
0.911	0.1143
0.912	0.1125
0.913	0.1105
0.914	0.1087
0.915	0.107
0.916	0.105
0.917	0.1029
0.918	0.1009
0.919	0.0991
0.92	0.0969
0.921	0.095
0.922	0.0935
0.923	0.0914
0.924	0.0897
0.925	0.088
0.926	0.0863
0.927	0.0847
0.928	0.0828
0.929	0.0808
0.93	0.0789
0.931	0.0775
0.932	0.0759
0.933	0.0746
0.934	0.073
0.935	0.0722
0.936	0.0709
0.937	0.0702
0.938	0.0694
0.939	0.0689
0.94	0.0684
0.941	0.068
0.942	0.0675
0.943	0.0668
0.944	0.0664
0.945	0.0658
0.946	0.0651
0.947	0.0642
0.948	0.0636
0.949	0.0622
0.95	0.0616
0.951	0.0605
0.952	0.0596
0.953	0.0585
0.954	0.0577
0.955	0.0568
0.956	0.0562
0.957	0.0558
0.958	0.0552
0.959	0.055
0.96	0.0548
0.961	0.0545
0.962	0.0542
0.963	0.0546
0.964	0.0542
0.965	0.0542
0.966	0.0542
0.967	0.0544
0.968	0.0544
0.969	0.0552
0.97	0.0552
0.971	0.0555
0.972	0.056
0.973	0.0561
0.974	0.0562
0.975	0.0565
0.976	0.057
0.977	0.0568
0.978	0.0572
0.979	0.0573
0.98	0.0573
0.981	0.0573
0.982	0.0578
0.983	0.0575
0.984	0.0578
0.985	0.0582
0.986	0.0586
0.987	0.0589
0.988	0.0595
0.989	0.0602
0.99	0.0604
0.991	0.0613
0.992	0.0619
0.993	0.0625
0.994	0.0633
0.995	0.064
0.996	0.0639
0.997	0.0644
0.998	0.0644
0.999	0.0642
1	0.0638
1.001	0.0634
1.002	0.0628
1.003	0.0623
1.004	0.0613
1.005	0.0608
1.006	0.0606
1.007	0.0603
1.008	0.0599
1.009	0.0594
1.01	0.0597
1.011	0.0595
1.012	0.0597
1.013	0.0597
1.014	0.06
1.015	0.0602
1.016	0.0609
1.017	0.0606
1.018	0.0612
1.019	0.0613
1.02	0.0612
1.021	0.0613
1.022	0.0612
1.023	0.061
1.024	0.0603
1.025	0.0599
1.026	0.0593
1.027	0.0582
1.028	0.0575
1.029	0.0568
1.03	0.0553
1.031	0.0547
1.032	0.0537
1.033	0.0528
1.034	0.0522
1.035	0.0515
1.036	0.0508
1.037	0.0504
1.038	0.0503
1.039	0.0499
1.04	0.0495
1.041	0.0492
1.042	0.0491
1.043	0.0484
1.044	0.0479
1.045	0.0472
1.046	0.0468
1.047	0.0461
1.048	0.0452
1.049	0.0442
1.05	0.0437
1.051	0.0428
1.052	0.0418
1.053	0.0408
1.054	0.0403
1.055	0.0396
1.056	0.0387
1.057	0.0381
1.058	0.0377
1.059	0.0369
1.06	0.036
1.061	0.0353
1.062	0.0343
1.063	0.0337
1.064	0.0322
1.065	0.0312
1.066	0.0301
1.067	0.029
1.068	0.0282
1.069	0.0271
1.07	0.0259
1.071	0.0253
1.072	0.0243
1.073	0.0238
1.074	0.0231
1.075	0.0222
1.076	0.0214
1.077	0.0202
1.078	0.0196
1.079	0.0186
1.08	0.0174
1.081	0.0164
1.082	0.0152
1.083	0.0137
1.084	0.0127
1.085	0.0113
1.086	0.0102
1.087	0.0091
1.088	0.0076
1.089	0.0063
1.09	0.0046
1.091	0.0035
1.092	0.0019
1.093	0.0003
1.094	-0.001
1.095	-0.0022
1.096	-0.0037
1.097	-0.0049
1.098	-0.006
1.099	-0.007
1.1	-0.0081
1.101	-0.0091
1.102	-0.0096
1.103	-0.0103
1.104	-0.0108
1.105	-0.0114
1.106	-0.0114
1.107	-0.0116
1.108	-0.0112
1.109	-0.0108
1.11	-0.0097
1.111	-0.0087
1.112	-0.0074
1.113	-0.0058
1.114	-0.0036
1.115	-0.0013
1.116	0.0011
1.117	0.0039
1.118	0.0067
1.119	0.0101
1.12	0.0129
1.121	0.0158
1.122	0.0188
1.123	0.022
1.124	0.0243
1.125	0.0266
1.126	0.0287
1.127	0.0308
1.128	0.0323
1.129	0.0339
1.13	0.0348
1.131	0.0361
1.132	0.0372
1.133	0.0379
1.134	0.0384
1.135	0.0389
1.136	0.0393
1.137	0.0395
1.138	0.0398
1.139	0.04
1.14	0.0401
1.141	0.0402
1.142	0.0406
1.143	0.0402
1.144	0.0407
1.145	0.0406
1.146	0.0408
1.147	0.0407
1.148	0.0406
1.149	0.0403
1.15	0.04
1.151	0.0393
1.152	0.0389
1.153	0.0383
1.154	0.0379
1.155	0.0375
1.156	0.0367
1.157	0.0365
1.158	0.0356
1.159	0.0353
1.16	0.0348
1.161	0.0343
1.162	0.0339
1.163	0.0339
1.164	0.0332
1.165	0.0332
1.166	0.0332
1.167	0.0331
1.168	0.0329
1.169	0.0326
1.17	0.0328
1.171	0.0324
1.172	0.0326
1.173	0.0326
1.174	0.0325
1.175	0.0326
1.176	0.0326
1.177	0.0325
1.178	0.0329
1.179	0.0328
1.18	0.0328
1.181	0.0329
1.182	0.0332
1.183	0.0328
1.184	0.0327
1.185	0.0329
1.186	0.0325
1.187	0.0323
1.188	0.0322
1.189	0.0319
1.19	0.0318
1.191	0.0317
1.192	0.0315
1.193	0.0314
1.194	0.0311
1.195	0.0309
1.196	0.0306
1.197	0.0306
1.198	0.0301
1.199	0.0298
1.2	0.0294
1.201	0.0292
1.202	0.0287
1.203	0.028
1.204	0.0272
1.205	0.0271
1.206	0.0267
1.207	0.0261
1.208	0.0255
1.209	0.0253
1.21	0.0252
1.211	0.0246
1.212	0.0245
1.213	0.0242
1.214	0.0239
1.215	0.0236
1.216	0.0234
1.217	0.0229
1.218	0.0227
1.219	0.022
1.22	0.0216
1.221	0.0212
1.222	0.0209
1.223	0.0202
1.224	0.0194
1.225	0.0195
1.226	0.0188
1.227	0.0181
1.228	0.0177
1.229	0.0172
1.23	0.0166
1.231	0.0164
1.232	0.0159
1.233	0.0158
1.234	0.0155
1.235	0.0154
1.236	0.015
1.237	0.0147
1.238	0.0149
1.239	0.0143
1.24	0.0139
1.241	0.014
1.242	0.014
1.243	0.0138
1.244	0.0137
1.245	0.0138
1.246	0.0139
1.247	0.0142
1.248	0.0143
1.249	0.0141
1.25	0.0143
1.251	0.0147
1.252	0.0145
1.253	0.0143
1.254	0.0142
1.255	0.0144
1.256	0.0147
1.257	0.0148
1.258	0.015
1.259	0.0151
1.26	0.0154
1.261	0.0156
1.262	0.0157
1.263	0.016
1.264	0.0163
1.265	0.0165
1.266	0.0167
1.267	0.0165
1.268	0.017
1.269	0.0173
1.27	0.0173
1.271	0.0174
1.272	0.0174
1.273	0.0174
1.274	0.0175
1.275	0.0176
1.276	0.0173
1.277	0.0172
1.278	0.0178
1.279	0.0175
1.28	0.0174
1.281	0.0175
1.282	0.0176
1.283	0.0176
1.284	0.0177
1.285	0.0177
1.286	0.0177
1.287	0.0181
1.288	0.0181
1.289	0.018
1.29	0.0183
1.291	0.0185
1.292	0.0183
1.293	0.0182
1.294	0.0178
1.295	0.0178
1.296	0.0178
1.297	0.0177
1.298	0.0172
1.299	0.0172
1.3	0.0172
1.301	0.0172
1.302	0.0171
1.303	0.0172
1.304	0.0174
1.305	0.0172
1.306	0.0174
1.307	0.017
1.308	0.017
1.309	0.0171
1.31	0.017
1.311	0.0165
1.312	0.0166
1.313	0.0163
1.314	0.0162
1.315	0.0163
1.316	0.0161
1.317	0.0161
1.318	0.0162
1.319	0.0162
1.32	0.0158
1.321	0.0157
1.322	0.0157
1.323	0.0156
1.324	0.0153
1.325	0.0151
1.326	0.0148
1.327	0.0149
1.328	0.0147
1.329	0.0144
1.33	0.0143
1.331	0.0143
1.332	0.0142
1.333	0.0139
1.334	0.014
1.335	0.0136
1.336	0.0136
1.337	0.0136
1.338	0.0135
1.339	0.0134
1.34	0.0131
1.341	0.0132
1.342	0.013
1.343	0.013
1.344	0.0129
1.345	0.0122
1.346	0.0129
1.347	0.0127
1.348	0.0125
1.349	0.0124
1.35	0.0122
1.351	0.0119
1.352	0.0119
1.353	0.0116
1.354	0.0115
1.355	0.0114
1.356	0.0112
1.357	0.011
1.358	0.0105
1.359	0.0108
1.36	0.0103
1.361	0.0102
1.362	0.01
1.363	0.0099
1.364	0.0101
1.365	0.01
1.366	0.0097
1.367	0.0098
1.368	0.0094
1.369	0.0096
1.37	0.0094
1.371	0.0092
1.372	0.0095
1.373	0.0093
1.374	0.0097
1.375	0.0097
1.376	0.0094
1.377	0.0094
1.378	0.0095
1.379	0.0094
1.38	0.0094
1.381	0.0095
1.382	0.0096
1.383	0.0098
1.384	0.01
1.385	0.01
1.386	0.0098
1.387	0.0103
1.388	0.0102
1.389	0.0101
1.39	0.0101
1.391	0.01
1.392	0.0102
1.393	0.0101
1.394	0.01
1.395	0.0101
1.396	0.0102
1.397	0.0101
1.398	0.01
1.399	0.0101
1.4	0.0103
1.401	0.0105
1.402	0.0106
1.403	0.0107
1.404	0.011
1.405	0.0108
1.406	0.0111
1.407	0.0113
1.408	0.0114
1.409	0.0117
1.41	0.0119
1.411	0.0116
1.412	0.0119
1.413	0.0121
1.414	0.0121
1.415	0.0122
1.416	0.0121
1.417	0.0121
1.418	0.012
1.419	0.0122
1.42	0.0121
1.421	0.0124
1.422	0.0124
1.423	0.0124
1.424	0.0125
1.425	0.0123
1.426	0.0124
1.427	0.0123
1.428	0.0124
1.429	0.0123
1.43	0.0122
1.431	0.0122
1.432	0.0123
1.433	0.0124
1.434	0.0126
1.435	0.0123
1.436	0.0124
1.437	0.0126
1.438	0.0127
1.439	0.0126
1.44	0.013
1.441	0.013
1.442	0.0129
1.443	0.0132
1.444	0.0132
1.445	0.0133
1.446	0.0135
1.447	0.0135
1.448	0.0134
1.449	0.0136
1.45	0.0137
1.451	0.0136
1.452	0.0136
1.453	0.0139
1.454	0.0139
1.455	0.0139
1.456	0.0138
1.457	0.0136
1.458	0.0136
1.459	0.0138
1.46	0.0136
1.461	0.0137
1.462	0.0139
1.463	0.0139
1.464	0.0138
1.465	0.0135
1.466	0.0138
1.467	0.0135

